"","IP","Item","X_","experimentName","order","response1","response2","response3","sound1","sound2","time","trialnumber","userCode","userFileName","view"
"198","90.3.1.124","48",1523357687112,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,20,"QCG14",14,"stimulus.ejs"
"199","90.3.1.124","5",1523357706392,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,21,"QCG14",14,"stimulus.ejs"
"200","90.3.1.124","32",1523357727830,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,22,"QCG14",14,"stimulus.ejs"
"201","90.3.1.124","18",1523357749579,"pilot","undefined","VRAI","Enregistrement 1",5,1,1,NA,23,"QCG14",14,"stimulus.ejs"
"202","90.3.1.124","43",1523357769976,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,24,"QCG14",14,"stimulus.ejs"
"203","90.3.1.124","7",1523357785525,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,25,"QCG14",14,"stimulus.ejs"
"204","90.3.1.124","34",1523357802633,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,26,"QCG14",14,"stimulus.ejs"
"205","90.3.1.124","15",1523357827329,"pilot","undefined","FAUX","Enregistrement 1",3,2,1,NA,27,"QCG14",14,"stimulus.ejs"
"206","90.3.1.124","45",1523357852102,"pilot","undefined","FAUX","Enregistrement 2",5,1,2,NA,28,"QCG14",14,"stimulus.ejs"
"207","90.3.1.124","4",1523357872131,"pilot","undefined","VRAI","Enregistrement 2",4,1,1,NA,29,"QCG14",14,"stimulus.ejs"
"208","90.3.1.124","35",1523357892817,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,30,"QCG14",14,"stimulus.ejs"
"209","90.3.1.124","17",1523357911864,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,31,"QCG14",14,"stimulus.ejs"
"210","90.3.1.124","44",1523357933487,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,32,"QCG14",14,"stimulus.ejs"
"211","90.3.1.124","1",1523357948424,"pilot","undefined","FAUX","Enregistrement 1",5,1,1,NA,33,"QCG14",14,"stimulus.ejs"
"212","90.3.1.124","30",1523357964484,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,34,"QCG14",14,"stimulus.ejs"
"213","90.3.1.124","21",1523357982144,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,35,"QCG14",14,"stimulus.ejs"
"214","90.3.1.124","49",1523357997261,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,36,"QCG14",14,"stimulus.ejs"
"215","90.105.76.20","undefined",1523372775321,"pilot","undefined","","",NA,NA,NA,NA,3,"CCU15",15,"undefined"
"216","90.105.76.20","57",1523372836439,"pilot","1","VRAI","Enregistrement 2",4,1,1,NA,4,"CCU15",15,"confidence.ejs"
"217","90.105.76.20","58",1523372871029,"pilot","1","VRAI","Enregistrement 1",4,1,1,NA,5,"CCU15",15,"confidence.ejs"
"218","90.105.76.20","59",1523372905218,"pilot","1","VRAI","Enregistrement 2",3,1,1,NA,6,"CCU15",15,"confidence.ejs"
"219","90.105.76.20","60",1523372933849,"pilot","1","VRAI","Enregistrement 1",3,1,1,NA,7,"CCU15",15,"confidence.ejs"
"220","90.105.76.20","2",1523372975789,"pilot","undefined","VRAI","Enregistrement 2",4,1,1,NA,9,"CCU15",15,"stimulus.ejs"
"221","90.105.76.20","35",1523373008206,"pilot","undefined","VRAI","undefined",3,2,2,NA,10,"CCU15",15,"stimulus.ejs"
"222","90.105.76.20","20",1523373043477,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,11,"CCU15",15,"stimulus.ejs"
"223","90.105.76.20","49",1523373083775,"pilot","undefined","FAUX","undefined",1,1,1,NA,12,"CCU15",15,"stimulus.ejs"
"224","90.105.76.20","5",1523373108510,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,13,"CCU15",15,"stimulus.ejs"
"225","90.105.76.20","32",1523373137762,"pilot","undefined","FAUX","Enregistrement 2",4,1,1,NA,14,"CCU15",15,"stimulus.ejs"
"226","90.105.76.20","16",1523373165793,"pilot","undefined","FAUX","Enregistrement 2",1,1,1,NA,15,"CCU15",15,"stimulus.ejs"
"227","90.105.76.20","48",1523373191520,"pilot","undefined","VRAI","undefined",2,2,2,NA,16,"CCU15",15,"stimulus.ejs"
"228","90.105.76.20","1",1523373216976,"pilot","undefined","VRAI","Enregistrement 2",3,1,1,NA,17,"CCU15",15,"stimulus.ejs"
"229","90.105.76.20","31",1523373252988,"pilot","undefined","VRAI","Enregistrement 1",2,2,2,NA,18,"CCU15",15,"stimulus.ejs"
"230","90.105.76.20","15",1523373282450,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,19,"CCU15",15,"stimulus.ejs"
"231","90.105.76.20","46",1523373315067,"pilot","undefined","VRAI","Enregistrement 1",3,2,2,NA,20,"CCU15",15,"stimulus.ejs"
"232","90.105.76.20","6",1523373342947,"pilot","undefined","VRAI","Enregistrement 2",4,1,1,NA,21,"CCU15",15,"stimulus.ejs"
"233","90.105.76.20","29",1523373377567,"pilot","undefined","FAUX","undefined",2,2,2,NA,22,"CCU15",15,"stimulus.ejs"
"234","90.105.76.20","19",1523373402873,"pilot","undefined","VRAI","Enregistrement 1",4,1,1,NA,23,"CCU15",15,"stimulus.ejs"
"235","90.105.76.20","45",1523373429612,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,24,"CCU15",15,"stimulus.ejs"
"236","90.105.76.20","3",1523373450372,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,25,"CCU15",15,"stimulus.ejs"
"237","90.105.76.20","33",1523373479143,"pilot","undefined","FAUX","undefined",2,2,2,NA,26,"CCU15",15,"stimulus.ejs"
"238","90.105.76.20","21",1523373502927,"pilot","undefined","FAUX","Enregistrement 1",5,1,1,NA,27,"CCU15",15,"stimulus.ejs"
"239","90.105.76.20","43",1523373526511,"pilot","undefined","VRAI","undefined",3,2,2,NA,28,"CCU15",15,"stimulus.ejs"
"240","90.105.76.20","4",1523373551657,"pilot","undefined","VRAI","Enregistrement 2",4,1,1,NA,29,"CCU15",15,"stimulus.ejs"
"241","90.105.76.20","30",1523373572477,"pilot","undefined","VRAI","Enregistrement 2",1,1,1,NA,30,"CCU15",15,"stimulus.ejs"
"242","90.105.76.20","18",1523373594629,"pilot","undefined","VRAI","Enregistrement 1",2,1,1,NA,31,"CCU15",15,"stimulus.ejs"
"243","90.105.76.20","44",1523373620086,"pilot","undefined","VRAI","undefined",1,2,2,NA,32,"CCU15",15,"stimulus.ejs"
"244","90.105.76.20","7",1523373641056,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,33,"CCU15",15,"stimulus.ejs"
"245","90.105.76.20","34",1523373665281,"pilot","undefined","FAUX","undefined",2,2,2,NA,34,"CCU15",15,"stimulus.ejs"
"246","90.105.76.20","17",1523373690247,"pilot","undefined","VRAI","Enregistrement 2",3,2,2,NA,35,"CCU15",15,"stimulus.ejs"
"247","90.105.76.20","47",1523373706089,"pilot","undefined","VRAI","undefined",2,1,1,NA,36,"CCU15",15,"stimulus.ejs"
"248","83.199.203.208","undefined",1523382841112,"pilot","undefined","","",NA,NA,NA,NA,3,"IEI16",16,"undefined"
"249","83.199.203.208","57",1523382940569,"pilot","1","VRAI","Enregistrement 2",1,2,1,NA,4,"IEI16",16,"confidence.ejs"
"250","83.199.203.208","58",1523382981612,"pilot","1","VRAI","Enregistrement 1",5,2,1,NA,5,"IEI16",16,"confidence.ejs"
"251","83.199.203.208","59",1523383049908,"pilot","1","VRAI","Enregistrement 1",3,1,1,NA,6,"IEI16",16,"confidence.ejs"
"252","83.199.203.208","60",1523383113965,"pilot","1","VRAI","Enregistrement 2",5,1,1,NA,7,"IEI16",16,"confidence.ejs"
"253","83.199.203.208","6",1523383177590,"pilot","undefined","VRAI","Enregistrement 2",5,2,2,NA,9,"IEI16",16,"stimulus.ejs"
"254","83.199.203.208","29",1523383219915,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,10,"IEI16",16,"stimulus.ejs"
"255","83.199.203.208","15",1523383264403,"pilot","undefined","VRAI","Enregistrement 2",4,1,1,NA,11,"IEI16",16,"stimulus.ejs"
"256","83.199.203.208","44",1523383320596,"pilot","undefined","VRAI","Enregistrement 1",5,2,1,NA,12,"IEI16",16,"stimulus.ejs"
"257","83.199.203.208","2",1523383378696,"pilot","undefined","VRAI","Enregistrement 2",5,3,2,NA,13,"IEI16",16,"stimulus.ejs"
"258","83.199.203.208","34",1523383411893,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,14,"IEI16",16,"stimulus.ejs"
"259","83.199.203.208","19",1523383480884,"pilot","undefined","FAUX","Enregistrement 2",5,2,2,NA,15,"IEI16",16,"stimulus.ejs"
"260","83.199.203.208","45",1523383512366,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,16,"IEI16",16,"stimulus.ejs"
"261","83.199.203.208","4",1523383553916,"pilot","undefined","VRAI","Enregistrement 2",5,1,2,NA,17,"IEI16",16,"stimulus.ejs"
"262","83.199.203.208","31",1523383597176,"pilot","undefined","VRAI","Enregistrement 1",4,1,1,NA,18,"IEI16",16,"stimulus.ejs"
"263","83.199.203.208","16",1523383641620,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,19,"IEI16",16,"stimulus.ejs"
"264","83.199.203.208","43",1523383701742,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,20,"IEI16",16,"stimulus.ejs"
"265","83.199.203.208","3",1523383742291,"pilot","undefined","VRAI","Enregistrement 1",4,2,1,NA,21,"IEI16",16,"stimulus.ejs"
"266","83.199.203.208","32",1523383790869,"pilot","undefined","FAUX","Enregistrement 2",5,2,2,NA,22,"IEI16",16,"stimulus.ejs"
"267","83.199.203.208","21",1523383865723,"pilot","undefined","VRAI","Enregistrement 1",3,2,1,NA,23,"IEI16",16,"stimulus.ejs"
"268","83.199.203.208","47",1523383898364,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,24,"IEI16",16,"stimulus.ejs"
"269","83.199.203.208","5",1523383943070,"pilot","undefined","FAUX","Enregistrement 1",2,2,1,NA,25,"IEI16",16,"stimulus.ejs"
"270","83.199.203.208","35",1523383982034,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,26,"IEI16",16,"stimulus.ejs"
"271","83.199.203.208","20",1523384038965,"pilot","undefined","FAUX","Enregistrement 1",1,2,1,NA,27,"IEI16",16,"stimulus.ejs"
"272","83.199.203.208","48",1523384089891,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,28,"IEI16",16,"stimulus.ejs"
"273","83.199.203.208","7",1523384128256,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,29,"IEI16",16,"stimulus.ejs"
"274","83.199.203.208","30",1523384185562,"pilot","undefined","VRAI","Enregistrement 1",5,1,1,NA,30,"IEI16",16,"stimulus.ejs"
"275","83.199.203.208","18",1523384306737,"pilot","undefined","VRAI","Enregistrement 2",5,3,4,NA,31,"IEI16",16,"stimulus.ejs"
"276","83.199.203.208","49",1523384354401,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,32,"IEI16",16,"stimulus.ejs"
"277","83.199.203.208","1",1523384471315,"pilot","undefined","VRAI","Enregistrement 2",5,3,3,NA,33,"IEI16",16,"stimulus.ejs"
"278","83.199.203.208","33",1523384514220,"pilot","undefined","FAUX","Enregistrement 1",5,2,1,NA,34,"IEI16",16,"stimulus.ejs"
"279","83.199.203.208","17",1523384575320,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,35,"IEI16",16,"stimulus.ejs"
"280","83.199.203.208","46",1523384637982,"pilot","undefined","VRAI","Enregistrement 2",5,1,1,NA,36,"IEI16",16,"stimulus.ejs"
"281","92.162.48.240","undefined",1523429091950,"pilot","undefined","","",NA,NA,NA,NA,3,"FCP17",17,"undefined"
"282","92.162.48.240","57",1523429157572,"pilot","1","VRAI","Enregistrement 2",5,3,3,NA,4,"FCP17",17,"confidence.ejs"
"283","92.162.48.240","58",1523429186084,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,5,"FCP17",17,"confidence.ejs"
"284","92.162.48.240","59",1523429211682,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"FCP17",17,"confidence.ejs"
"285","92.162.48.240","60",1523429254698,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,7,"FCP17",17,"confidence.ejs"
"286","92.162.48.240","1",1523429293380,"pilot","undefined","FAUX","Enregistrement 2",4,2,2,NA,9,"FCP17",17,"stimulus.ejs"
"287","92.162.48.240","32",1523429333378,"pilot","undefined","FAUX","Enregistrement 1",3,3,3,NA,10,"FCP17",17,"stimulus.ejs"
"288","92.162.48.240","17",1523429380666,"pilot","undefined","FAUX","Enregistrement 1",3,4,4,NA,11,"FCP17",17,"stimulus.ejs"
"289","90.73.100.67","undefined",1523710515196,"pilot","undefined","","",NA,NA,NA,NA,3,"ZRN18",18,"undefined"
"290","90.73.100.67","57",1523710550308,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,4,"ZRN18",18,"confidence.ejs"
"291","93.26.171.0","undefined",1524039986670,"pilot","undefined","","",NA,NA,NA,NA,3,"BSW19",19,"undefined"
"292","93.26.171.0","57",1524040074197,"pilot","1","FAUX","Enregistrement 1",4,1,1,NA,4,"BSW19",19,"confidence.ejs"
"293","93.26.171.0","58",1524040117128,"pilot","1","FAUX","Enregistrement 1",4,1,1,NA,5,"BSW19",19,"confidence.ejs"
"294","93.26.171.0","59",1524040146880,"pilot","1","VRAI","Enregistrement 1",4,1,1,NA,6,"BSW19",19,"confidence.ejs"
"295","93.26.171.0","60",1524040206086,"pilot","1","FAUX","Enregistrement 1",4,1,1,NA,7,"BSW19",19,"confidence.ejs"
"296","93.26.171.0","2",1524040239645,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,9,"BSW19",19,"stimulus.ejs"
"297","93.26.171.0","33",1524040288076,"pilot","undefined","FAUX","Enregistrement 1",1,2,2,NA,10,"BSW19",19,"stimulus.ejs"
"298","93.26.171.0","19",1524040335734,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,11,"BSW19",19,"stimulus.ejs"
"299","93.26.171.0","44",1524040400379,"pilot","undefined","VRAI","Enregistrement 1",1,2,2,NA,12,"BSW19",19,"stimulus.ejs"
"300","93.26.171.0","5",1524040449181,"pilot","undefined","FAUX","Enregistrement 2",2,1,1,NA,13,"BSW19",19,"stimulus.ejs"
"301","93.26.171.0","30",1524040485716,"pilot","undefined","FAUX","Enregistrement 2",2,2,3,NA,14,"BSW19",19,"stimulus.ejs"
"302","93.26.171.0","17",1524040510862,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,15,"BSW19",19,"stimulus.ejs"
"303","93.26.171.0","47",1524040540808,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,16,"BSW19",19,"stimulus.ejs"
"304","93.26.171.0","3",1524040562398,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,17,"BSW19",19,"stimulus.ejs"
"305","93.26.171.0","32",1524040596382,"pilot","undefined","FAUX","Enregistrement 1",2,2,1,NA,18,"BSW19",19,"stimulus.ejs"
"306","93.26.171.0","16",1524040622021,"pilot","undefined","FAUX","Enregistrement 2",2,1,1,NA,19,"BSW19",19,"stimulus.ejs"
"307","93.26.171.0","48",1524040652642,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,20,"BSW19",19,"stimulus.ejs"
"308","93.26.171.0","4",1524040679136,"pilot","undefined","VRAI","Enregistrement 2",3,1,1,NA,21,"BSW19",19,"stimulus.ejs"
"309","93.26.171.0","31",1524040713668,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,22,"BSW19",19,"stimulus.ejs"
"310","93.26.171.0","15",1524040735113,"pilot","undefined","VRAI","Enregistrement 1",4,1,1,NA,23,"BSW19",19,"stimulus.ejs"
"311","93.26.171.0","45",1524040767762,"pilot","undefined","FAUX","Enregistrement 1",2,1,1,NA,24,"BSW19",19,"stimulus.ejs"
"312","93.26.171.0","6",1524040806557,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,25,"BSW19",19,"stimulus.ejs"
"313","93.26.171.0","34",1524040825634,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,26,"BSW19",19,"stimulus.ejs"
"314","93.26.171.0","21",1524040858695,"pilot","undefined","VRAI","Enregistrement 2",3,1,1,NA,27,"BSW19",19,"stimulus.ejs"
"315","93.26.171.0","43",1524040884722,"pilot","undefined","FAUX","Enregistrement 2",2,1,1,NA,28,"BSW19",19,"stimulus.ejs"
"316","93.26.171.0","7",1524040904801,"pilot","undefined","FAUX","Enregistrement 2",4,1,1,NA,29,"BSW19",19,"stimulus.ejs"
"317","93.26.171.0","29",1524040928952,"pilot","undefined","FAUX","Enregistrement 2",2,1,1,NA,30,"BSW19",19,"stimulus.ejs"
"318","93.26.171.0","20",1524040955152,"pilot","undefined","FAUX","Enregistrement 1",3,1,1,NA,31,"BSW19",19,"stimulus.ejs"
"319","93.26.171.0","46",1524040981616,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,32,"BSW19",19,"stimulus.ejs"
"320","93.26.171.0","1",1524041000054,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,33,"BSW19",19,"stimulus.ejs"
"321","93.26.171.0","35",1524041030101,"pilot","undefined","VRAI","Enregistrement 2",3,1,1,NA,34,"BSW19",19,"stimulus.ejs"
"322","93.26.171.0","18",1524041058003,"pilot","undefined","FAUX","Enregistrement 1",2,1,1,NA,35,"BSW19",19,"stimulus.ejs"
"323","93.26.171.0","49",1524041078492,"pilot","undefined","FAUX","Enregistrement 1",2,1,1,NA,36,"BSW19",19,"stimulus.ejs"
"324","45.33.135.105","undefined",1524042535860,"pilot","undefined","","",NA,NA,NA,NA,3,"ASB20",20,"undefined"
"325","45.33.135.105","57",1524042560499,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,4,"ASB20",20,"confidence.ejs"
"326","45.33.135.105","58",1524042573330,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,5,"ASB20",20,"confidence.ejs"
"327","45.33.135.105","59",1524042587488,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"ASB20",20,"confidence.ejs"
"328","45.33.135.105","60",1524042604474,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,7,"ASB20",20,"confidence.ejs"
"329","45.33.135.105","2",1524042638073,"pilot","undefined","VRAI","Enregistrement 1",5,2,2,NA,9,"ASB20",20,"stimulus.ejs"
"330","176.185.128.28","undefined",1524068986189,"pilot","undefined","","",NA,NA,NA,NA,3,"PXL21",21,"undefined"
"331","82.237.56.51","undefined",1524083568497,"pilot","undefined","","",NA,NA,NA,NA,3,"NTR22",22,"undefined"
"332","82.237.56.51","57",1524083607960,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,4,"NTR22",22,"confidence.ejs"
"333","82.237.56.51","58",1524083639457,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,5,"NTR22",22,"confidence.ejs"
"334","46.193.0.165","undefined",1524507284821,"pilot","undefined","","",NA,NA,NA,NA,3,"ZBB23",23,"undefined"
"335","46.193.0.165","57",1524507305836,"pilot","1","VRAI","Enregistrement 1",4,1,1,NA,4,"ZBB23",23,"confidence.ejs"
"336","46.193.0.165","58",1524507324820,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,5,"ZBB23",23,"confidence.ejs"
"337","46.193.0.165","59",1524507345100,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"ZBB23",23,"confidence.ejs"
"338","46.193.0.165","60",1524507367683,"pilot","1","FAUX","Enregistrement 1",5,2,2,NA,7,"ZBB23",23,"confidence.ejs"
"339","46.193.0.165","2",1524507386061,"pilot","undefined","VRAI","Enregistrement 2",3,2,2,NA,9,"ZBB23",23,"stimulus.ejs"
"340","46.193.0.165","29",1524507410764,"pilot","undefined","FAUX","Enregistrement 1",2,2,2,NA,10,"ZBB23",23,"stimulus.ejs"
"341","46.193.0.165","17",1524507430708,"pilot","undefined","FAUX","Enregistrement 1",3,1,1,NA,11,"ZBB23",23,"stimulus.ejs"
"342","46.193.0.165","46",1524507449868,"pilot","undefined","VRAI","Enregistrement 2",1,1,1,NA,12,"ZBB23",23,"stimulus.ejs"
"343","46.193.0.165","3",1524507462068,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,13,"ZBB23",23,"stimulus.ejs"
"344","46.193.0.165","35",1524507478156,"pilot","undefined","VRAI","Enregistrement 1",3,1,1,NA,14,"ZBB23",23,"stimulus.ejs"
"345","46.193.0.165","16",1524507494524,"pilot","undefined","FAUX","Enregistrement 2",5,1,1,NA,15,"ZBB23",23,"stimulus.ejs"
"346","46.193.0.165","43",1524507507964,"pilot","undefined","VRAI","Enregistrement 1",2,1,1,NA,16,"ZBB23",23,"stimulus.ejs"
"347","46.193.0.165","7",1524507526180,"pilot","undefined","FAUX","Enregistrement 2",3,2,2,NA,17,"ZBB23",23,"stimulus.ejs"
"348","46.193.0.165","34",1524507543452,"pilot","undefined","FAUX","Enregistrement 2",1,1,1,NA,18,"ZBB23",23,"stimulus.ejs"
"349","46.193.0.165","18",1524507565468,"pilot","undefined","VRAI","Enregistrement 1",3,5,1,NA,19,"ZBB23",23,"stimulus.ejs"
"350","46.193.0.165","44",1524507583501,"pilot","undefined","VRAI","Enregistrement 1",1,1,1,NA,20,"ZBB23",23,"stimulus.ejs"
"351","46.193.0.165","1",1524507594052,"pilot","undefined","FAUX","Enregistrement 1",3,1,1,NA,21,"ZBB23",23,"stimulus.ejs"
"352","46.193.0.165","31",1524507609915,"pilot","undefined","VRAI","Enregistrement 2",3,1,1,NA,22,"ZBB23",23,"stimulus.ejs"
"353","46.193.0.165","21",1524507626820,"pilot","undefined","VRAI","Enregistrement 2",3,1,1,NA,23,"ZBB23",23,"stimulus.ejs"
"354","46.193.0.165","49",1524507642083,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,24,"ZBB23",23,"stimulus.ejs"
"355","46.193.0.165","4",1524507654116,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,25,"ZBB23",23,"stimulus.ejs"
"356","46.193.0.165","30",1524507666779,"pilot","undefined","FAUX","Enregistrement 2",1,1,1,NA,26,"ZBB23",23,"stimulus.ejs"
"357","46.193.0.165","15",1524507679780,"pilot","undefined","VRAI","Enregistrement 2",1,1,1,NA,27,"ZBB23",23,"stimulus.ejs"
"358","46.193.0.165","48",1524507699564,"pilot","undefined","VRAI","Enregistrement 2",3,1,1,NA,28,"ZBB23",23,"stimulus.ejs"
"359","46.193.0.165","5",1524507713043,"pilot","undefined","FAUX","Enregistrement 1",3,1,1,NA,29,"ZBB23",23,"stimulus.ejs"
"360","46.193.0.165","32",1524507729683,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,30,"ZBB23",23,"stimulus.ejs"
"361","46.193.0.165","20",1524507744291,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,31,"ZBB23",23,"stimulus.ejs"
"362","46.193.0.165","47",1524507755035,"pilot","undefined","VRAI","Enregistrement 2",1,1,1,NA,32,"ZBB23",23,"stimulus.ejs"
"363","46.193.0.165","6",1524507769443,"pilot","undefined","VRAI","Enregistrement 1",1,1,1,NA,33,"ZBB23",23,"stimulus.ejs"
"364","46.193.0.165","33",1524507783643,"pilot","undefined","FAUX","Enregistrement 1",1,1,1,NA,34,"ZBB23",23,"stimulus.ejs"
"365","46.193.0.165","19",1524507794579,"pilot","undefined","VRAI","Enregistrement 2",2,1,1,NA,35,"ZBB23",23,"stimulus.ejs"
"366","46.193.0.165","45",1524507807715,"pilot","undefined","FAUX","Enregistrement 2",3,1,1,NA,36,"ZBB23",23,"stimulus.ejs"
"367","78.224.47.106","undefined",1524924192348,"pilot","undefined","","",NA,NA,NA,NA,3,"VDQ24",24,"undefined"
"368","78.224.47.106","57",1524924224772,"pilot","1","VRAI","Enregistrement 1",4,1,1,NA,4,"VDQ24",24,"confidence.ejs"
"369","78.224.47.106","58",1524924262930,"pilot","1","FAUX","Enregistrement 1",4,1,1,NA,5,"VDQ24",24,"confidence.ejs"
"370","78.193.89.76","undefined",1525465650145,"pilot","undefined","","",NA,NA,NA,NA,3,"GZM25",25,"undefined"
"371","78.193.89.76","57",1525465682592,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,4,"GZM25",25,"confidence.ejs"
"372","78.193.89.76","58",1525465715821,"pilot","1","VRAI","Enregistrement 2",5,1,1,NA,5,"GZM25",25,"confidence.ejs"
"373","78.193.89.76","59",1525465733917,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"GZM25",25,"confidence.ejs"
"374","78.193.89.76","60",1525465758492,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,7,"GZM25",25,"confidence.ejs"
"375","78.193.89.76","5",1525465802989,"pilot","undefined","FAUX","Enregistrement 2",4,2,3,NA,9,"GZM25",25,"stimulus.ejs"
"376","78.193.89.76","30",1525465832993,"pilot","undefined","FAUX","Enregistrement 1",2,2,2,NA,10,"GZM25",25,"stimulus.ejs"
"377","78.193.89.76","18",1525465865203,"pilot","undefined","VRAI","Enregistrement 1",3,2,2,NA,11,"GZM25",25,"stimulus.ejs"
"378","78.193.89.76","45",1525465890680,"pilot","undefined","FAUX","Enregistrement 1",3,2,2,NA,12,"GZM25",25,"stimulus.ejs"
"379","78.193.89.76","7",1525465922353,"pilot","undefined","FAUX","Enregistrement 1",3,2,1,NA,13,"GZM25",25,"stimulus.ejs"
"380","78.193.89.76","33",1525465937143,"pilot","undefined","FAUX","Enregistrement 1",4,1,1,NA,14,"GZM25",25,"stimulus.ejs"
"381","78.193.89.76","16",1525465966200,"pilot","undefined","FAUX","Enregistrement 2",5,2,1,NA,15,"GZM25",25,"stimulus.ejs"
"382","78.193.89.76","47",1525465982105,"pilot","undefined","VRAI","Enregistrement 1",5,1,1,NA,16,"GZM25",25,"stimulus.ejs"
"383","78.193.89.76","1",1525466004529,"pilot","undefined","FAUX","Enregistrement 2",5,2,1,NA,17,"GZM25",25,"stimulus.ejs"
"384","78.193.89.76","29",1525466027185,"pilot","undefined","FAUX","Enregistrement 1",5,2,1,NA,18,"GZM25",25,"stimulus.ejs"
"385","78.193.89.76","15",1525466045444,"pilot","undefined","VRAI","Enregistrement 1",5,1,1,NA,19,"GZM25",25,"stimulus.ejs"
"386","78.193.89.76","46",1525466065571,"pilot","undefined","VRAI","Enregistrement 1",5,2,1,NA,20,"GZM25",25,"stimulus.ejs"
"387","78.193.89.76","2",1525466080756,"pilot","undefined","VRAI","Enregistrement 1",5,2,1,NA,21,"GZM25",25,"stimulus.ejs"
"388","78.193.89.76","32",1525466104960,"pilot","undefined","FAUX","Enregistrement 2",5,2,1,NA,22,"GZM25",25,"stimulus.ejs"
"389","209.6.52.20","undefined",1525474107200,"pilot","undefined","","",NA,NA,NA,NA,3,"WZJ26",26,"undefined"
"390","209.6.52.20","57",1525474150147,"pilot","1","VRAI","Enregistrement 1",5,2,1,NA,4,"WZJ26",26,"confidence.ejs"
"391","209.6.52.20","58",1525474173018,"pilot","1","FAUX","Enregistrement 1",5,1,1,NA,5,"WZJ26",26,"confidence.ejs"
"392","209.6.52.20","59",1525474191629,"pilot","1","VRAI","Enregistrement 1",5,1,1,NA,6,"WZJ26",26,"confidence.ejs"
"393","209.6.52.20","60",1525474224379,"pilot","1","VRAI","Enregistrement 1",5,2,1,NA,7,"WZJ26",26,"confidence.ejs"
"394","209.6.52.20","6",1525474268646,"pilot","undefined","VRAI","Enregistrement 2",3,4,2,NA,9,"WZJ26",26,"stimulus.ejs"
